Feature	Gain	Cover	Frequency
ctrx_quarter	0.135394546650665	0.0242874540978648	0.0260566270004103
cpayroll_trx	0.0626614771789541	0.0160940264068693	0.00410340582683627
mpasivos_margen	0.0527629528427702	0.0210330572023407	0.0294419368075503
mtarjeta_visa_consumo	0.0500282506698804	0.0133957721245759	0.0164136233073451
mcuentas_saldo	0.0406011833426635	0.0266162490292105	0.027492819039803
mactivos_margen	0.0330649275216586	0.0280609974008834	0.0322117357406648
mpayroll	0.030532791061969	0.0271696591095541	0.010976610586787
mcaja_ahorro	0.0291555888404483	0.0190825413820081	0.0326220763233484
cliente_edad	0.0214193639011792	0.0218702375877618	0.0292367665162085
Visa_mpagominimo	0.0201112312019235	0.0128769392864292	0.0195937628231432
Visa_msaldototal	0.0196488416414774	0.0102444748396559	0.0140541649569142
ctarjeta_visa_trx	0.0175514275221573	0.0179513275169869	0.018773081657776
Master_Fvencimiento	0.0170134640237773	0.0202594766442973	0.0263643824374231
chomebanking_trx	0.016988342154602	0.015893396774551	0.023081657775954
mrentabilidad_annual	0.016269949790144	0.0180513511616089	0.0196963479688141
mprestamos_personales	0.0159084384148585	0.021936903426539	0.00851456709068527
Visa_Fvencimiento	0.0159009084632588	0.0147716596720378	0.0250307755437013
Master_fechaalta	0.0156184291595222	0.0241267473185279	0.026466967583094
mcuenta_corriente	0.015233991533642	0.0107324036765359	0.0194911776774723
cliente_antiguedad	0.0139232936538628	0.0146772952075479	0.0226713171932704
mcomisiones_otras	0.0138307249660346	0.0123397501982144	0.0200041034058268
Visa_mfinanciacion_limite	0.0132160172541758	0.0137089432889677	0.0215428805908904
Visa_fechaalta	0.0126706939966144	0.0121873505179456	0.0167213787443578
mrentabilidad	0.0125991096556861	0.0125915115433712	0.0159006975789906
ccomisiones_otras	0.0120705082558936	0.0195199606674538	0.0211325400082068
Visa_mpagospesos	0.0120095482551781	0.0110315189704851	0.0170291341813705
numero_de_cliente	0.0118624827831179	0.010451823815139	0.0193885925318014
Visa_msaldopesos	0.0115030226006531	0.0160582048418641	0.0205170291341814
mtransferencias_recibidas	0.0110874574000029	0.00745894873287995	0.0161058678703324
Master_mfinanciacion_limite	0.0107393631877157	0.0117614984573259	0.0203118588428396
mcomisiones	0.0105540357372185	0.0148715091114667	0.017644645055396
Visa_mconsumospesos	0.0104885460398172	0.00987490101100979	0.0173368896183833
mcaja_ahorro_dolares	0.00969829184003146	0.0160974308740728	0.019798933114485
Master_mlimitecompra	0.00872982184025978	0.0119160582819899	0.0151826015592942
cprestamos_personales	0.00835070346789261	0.006781474691258	0.00307755437012721
cextraccion_autoservicio	0.0082763421926339	0.00182755681770813	0.00359048009848174
mcomisiones_mantenimiento	0.00724755238445522	0.0140302722336906	0.00861715223635618
Visa_mlimitecompra	0.00693967514229043	0.0108780989455136	0.0112843660237998
Visa_mconsumototal	0.00677843558495454	0.0068349507082673	0.0137464095199015
ccomisiones_mantenimiento	0.00675371553366185	0.0172674327696742	0.00615510874025441
mtransferencias_emitidas	0.00661116480271701	0.0111948836233406	0.0122076323348379
Visa_cconsumos	0.00657457595170153	0.00799375369859401	0.0118998768978252
ctransferencias_recibidas	0.00613588251364161	0.0111008277509072	0.00841198194501436
ctransferencias_emitidas	0.00597995119511873	0.0143127335111736	0.00830939679934346
mtarjeta_visa_debitos_automaticos	0.00589188243065641	0.00999275829012028	0.0122076323348379
cproductos	0.00544649593294814	0.00879018997798021	0.00728354534263439
thomebanking	0.00542878358969951	0.00413838372770195	0.00369306524415265
mautoservicio	0.00522280962997142	0.0121108196879442	0.0162084530160033
ccallcenter_trx	0.00495208669593169	0.00748700074627016	0.00287238407878539
mpagomiscuentas	0.00457975878338523	0.00956839443957928	0.0090274928190398
Visa_mpagado	0.00446337184569143	0.0111519544864544	0.00707837505129257
ctarjeta_visa_debitos_automaticos	0.00407754693838463	0.00526246015709476	0.0074887156339762
Master_status	0.00397958934217116	0.0125234869040873	0.00235945835043086
mextraccion_autoservicio	0.00393369743491672	0.0103573598048245	0.0111817808781288
ctarjeta_debito_trx	0.00380530302070914	0.00909354592406012	0.0129257283545343
Master_mpagospesos	0.00369535097542904	0.0138060303317621	0.00677061961427985
Master_msaldopesos	0.00362226149192879	0.00612432790703236	0.00543701272055806
mcuenta_debitos_automaticos	0.00339373926035276	0.00786127811513166	0.00851456709068527
Master_mpagominimo	0.0032912467280293	0.00663187722595352	0.00523184242921625
ccuenta_debitos_automaticos	0.00322263906975587	0.00700934503849549	0.00471891670086172
ctarjeta_master	0.00320127597482486	0.00100676665231797	0.00102585145670907
Master_msaldototal	0.0031618536136201	0.00337672875945321	0.00553959786622897
ccaja_ahorro	0.00296412137138973	0.0122222263976165	0.00430857611817809
cmobile_app_trx	0.00290303742891235	0.00277771175953989	0.0045137464095199
Visa_status	0.00264399095709657	0.0032562285386979	0.000615510874025441
mdescubierto_preacordado	0.00261395948611918	0.00683003812182015	0.00235945835043086
ccajas_consultas	0.00254702688994064	0.010931535144193	0.00194911776774723
ctarjeta_debito	0.00241515629986723	0.00239139930047656	0.00379565038982355
Visa_mconsumosdolares	0.00234928513674138	0.00331001314776366	0.00389823553549446
mplazo_fijo_dolares	0.0022243182237549	0.0138277562079949	0.00215428805908904
Visa_mpagosdolares	0.00200185497834474	0.00299223301168999	0.00287238407878539
cpagomiscuentas	0.00194156850516217	0.00780145107450883	0.00553959786622897
Visa_fultimo_cierre	0.00185891532434909	0.00236983269756319	0.00400082068116537
tcallcenter	0.00170082441876671	0.0014484912946803	0.000718096019696348
cseguro_accidentes_personales	0.0016216178370294	0.00739645386415613	0.00266721378744358
Master_mconsumospesos	0.00144035955608035	0.00267567231196845	0.0029749692244563
Master_cconsumos	0.00143064955488106	0.00219683698617152	0.00266721378744358
Master_mconsumototal	0.00140729328398294	0.00306720594953539	0.0029749692244563
Master_fultimo_cierre	0.00137403104711368	0.00241800292211791	0.00328272466146902
catm_trx	0.00135255692593984	0.00471959197958295	0.00389823553549446
ccaja_seguridad	0.00126292635455428	0.0047941667341297	0.00123102174805088
Visa_Finiciomora	0.00120727052123221	0.00630935870862586	0.00133360689372179
matm	0.00108138352293323	0.00363602572353701	0.00482150184653262
mtarjeta_master_consumo	0.00100299906387535	0.00298430418675553	0.00194911776774723
ctarjeta_master_trx	0.000971564784530835	0.00112330494925166	0.00133360689372179
Visa_msaldodolares	0.000961083283433413	0.00193999880395692	0.00164136233073451
Master_mpagado	0.000597435731857432	0.00688556976010875	0.0015387771850636
cinversion1	0.000582760267304808	0.00554673316858665	0.000718096019696348
tmobile_app	0.000561561721032195	0.00681374247032272	0.00102585145670907
active_quarter	0.00049915626098069	0.000264861575682488	0.000718096019696348
Visa_delinquency	0.000466282907139827	0.00181133582557919	0.000718096019696348
mttarjeta_master_debitos_automaticos	0.000450521757396825	0.0023356337295	0.000923266311038162
matm_other	0.000446057132767552	0.00104015432191014	0.0014361920393927
mcheques_emitidos	0.000433034728497434	0.00158664099014847	0.000205170291341814
cseguro_vivienda	0.000424066812340479	0.000998892577587073	0.000923266311038162
catm_trx_other	0.000415768401698136	0.0018491831481163	0.00102585145670907
internet	0.000402046332543347	0.00401021350115631	0.000615510874025441
tpaquete7	0.000397391740206709	0.00445865748668344	0.000615510874025441
tpaquete9	0.000374250198647544	0.00339045115138309	0.000718096019696348
ctarjeta_master_debitos_automaticos	0.00037343306274898	0.00203338274207386	0.000820681165367255
Master_mconsumosdolares	0.000364173623437546	0.000637929462774329	0.00133360689372179
