Feature	Gain	Cover	Frequency
mttarjeta_master_debitos_automaticos	0.000647447623417668	0.00360382142398959	0.00133456523970845
ctarjeta_master_trx	0.000594993866965563	0.000977708655238323	0.00102658864592958
ctarjeta_visa	0.000564833072603047	0.000655913099129444	0.000205317729185915
tmobile_app	0.000558614399620524	0.00641594135245424	0.000923929781336618
Visa_delinquency	0.000530425347530102	0.00117037240485949	0.00102658864592958
mtarjeta_visa_descuentos	0.000515085277077695	0.00729070179446268	0.00184785956267324
matm_other	0.000505662589718148	0.000841507681085887	0.00143722410430141
Master_mpagado	0.000490576484307918	0.00760029108668926	0.00133456523970845
ccajas_extracciones	0.000348570470341517	0.00279586335855381	0.000718612052150703
Master_mpagosdolares	0.000326532005510013	0.000233443538889937	0.000615953187557746
mcheques_emitidos	0.00031781842550899	0.00158816776099898	0.000205317729185915
Master_cadelantosefectivo	0.000269768875815247	0.000125831184432149	0.000307976593778873
minversion2	0.000230228492277388	0.00400975265389887	0.000513294322964788
cseguro_vida	0.000211917967019336	0.00031519934343382	0.000307976593778873
internet	0.000189991133543175	0.00142304106093585	0.000307976593778873
ctarjeta_master_debitos_automaticos	0.000185917101496765	0.00161741046738147	0.00041063545837183
mcheques_depositados	0.000168930545692102	0.00309794071674236	0.00041063545837183
tpaquete1	0.000159509546416985	0.00300714342159811	0.00041063545837183
Master_mconsumosdolares	0.000154118818108956	0.000276306342687669	0.000718612052150703
ccajeros_propios_descuentos	0.000139554669558313	0.00249252814135019	0.000513294322964788
minversion1_pesos	0.000137163057245259	0.000792395833701257	0.000102658864592958
Master_msaldodolares	0.000134966420625056	0.000442539958684061	0.000513294322964788
mcaja_ahorro_adicional	0.000129128092588446	0.00105199277723266	0.000205317729185915
cseguro_auto	0.00010189329226314	0.00231638259631499	0.000307976593778873
ctarjeta_visa_descuentos	6.51657823116802e-05	0.000675575951253113	0.00041063545837183
catm_trx_other	5.89346698295069e-05	0.000515822824902392	0.000513294322964788
Visa_madelantopesos	3.91170222635497e-05	0.000158666336161695	0.000513294322964788
ccajas_depositos	3.81651030526041e-05	0.000532637884215929	0.000102658864592958
mforex_sell	3.38046483128197e-05	0.000289810717073525	0.000307976593778873
ccheques_depositados	2.73603207017455e-05	0.000801950530779775	0.000102658864592958
Master_madelantopesos	1.52193019442642e-05	7.14162034399586e-05	0.000102658864592958
cforex	1.35076516986829e-06	0.00011940100914708	0.000205317729185915
Visa_madelantodolares	4.20176151537489e-09	0.000249730297417141	0.000205317729185915
Master_madelantodolares	3.46450650627958e-12	2.57357954484563e-05	0.000102658864592958
mcajeros_propios_descuentos	2.62238672839658e-12	8.69784351744797e-05	0.000102658864592958
cforex_sell	2.20708799197405e-13	5.05609009699975e-05	0.000102658864592958
