Feature	Gain	Cover	Frequency
mplazo_fijo_dolares	0.00264403806514107	0.0167683715709193	0.00329862900731883
ccajas_consultas	0.00222385458967073	0.00840952510951206	0.00164931450365942
mdescubierto_preacordado	0.00206223726781843	0.00654527412440389	0.00164931450365942
ccuenta_debitos_automaticos	0.00197308075766816	0.010137452634898	0.00597876507576539
Visa_fultimo_cierre	0.00187758807811063	0.00252893366133909	0.00494794351097825
cmobile_app_trx	0.00181739063426761	0.00151302661641797	0.00247397175548913
matm	0.00181390054875336	0.00375513856347801	0.00484486135449954
tcallcenter	0.00172907466937082	0.00142396082074687	0.000824657251829708
Master_fultimo_cierre	0.00163764289368951	0.00214580849112885	0.00371095763323369
Visa_mpagosdolares	0.00147853987708052	0.00390370844488596	0.00268013606844655
catm_trx	0.00146635633111566	0.00622072141030533	0.0038140397897124
Visa_status	0.00146257908921042	0.00478582145460482	0.00103082156478714
Master_mconsumototal	0.00132096637144208	0.00352176033361076	0.0038140397897124
ccaja_seguridad	0.00130648437844958	0.00636113201935089	0.00134006803422328
ctarjeta_master	0.00124641012385361	0.000777795535506619	0.000824657251829708
Master_mconsumospesos	0.00122533466742755	0.00325314045835256	0.00371095763323369
Master_cconsumos	0.00110130906799034	0.0017316640614095	0.0022678074425317
cseguro_accidentes_personales	0.00103495547069386	0.00719136928698418	0.00237088959901041
Visa_Finiciomora	0.00101409292772556	0.00705377360185985	0.00123698587774456
mtarjeta_master_consumo	0.000916277076770176	0.00207756411670422	0.00247397175548913
cinversion1	0.000808831382797542	0.00634082650053126	0.000824657251829708
Visa_delinquency	0.000692721443851767	0.00227560553471343	0.000927739408308422
ccajas_trx	0.000687872361262321	0.00213429835737268	0.000721575095350995
tmobile_app	0.000636747487135982	0.00769544101933985	0.00113390372126585
tpaquete9	0.000630994934549974	0.00521043419570381	0.00144315019070199
mttarjeta_master_debitos_automaticos	0.000618446934779856	0.0015681931147602	0.00113390372126585
Master_mconsumosdolares	0.000608997862122335	0.000442709396129898	0.00113390372126585
active_quarter	0.000567432749219262	0.000243140305885862	0.000618492938872281
Visa_msaldodolares	0.000508632721494794	0.0010644669869429	0.000927739408308422
tpaquete7	0.000496096552080752	0.00461682584410302	0.000721575095350995
Master_mpagado	0.000482096379300937	0.0060147110528679	0.00103082156478714
internet	0.000478150942580873	0.00131783017489854	0.000618492938872281
mtarjeta_visa_descuentos	0.000421276394800686	0.00548462381366734	0.00206164312957427
ctarjeta_master_trx	0.000302580890859373	0.00065057299529483	0.000927739408308422
ctarjeta_master_debitos_automaticos	0.000236062512834938	0.00126959580236942	0.000618492938872281
mcaja_ahorro_adicional	0.000212047169913949	0.00101956344076185	0.000309246469436141
ccajas_extracciones	0.000205365914034834	0.00249536995102573	0.000515410782393568
cplazo_fijo	0.000200230082329782	0.00104998164889989	0.000206164312957427
mcheques_emitidos	0.000190515787811722	0.000724126656830661	0.000103082156478714
Master_madelantopesos	0.00018744701016783	0.000161166916393494	0.000618492938872281
tpaquete1	0.000183767562622527	0.00371435722795028	0.000515410782393568
catm_trx_other	0.000171475441146253	0.000499799258859582	0.000721575095350995
minversion2	0.000165671767288528	0.00319334586445302	0.000412328625914854
Master_madelantodolares	0.000152434248821394	4.24492530824769e-05	0.000103082156478714
ccheques_emitidos	0.000152047111621817	0.000798336466113255	0.000103082156478714
matm_other	0.000144461742336338	0.000816999111185267	0.000927739408308422
ctarjeta_visa	0.000111136723156411	0.000858732111383875	0.000412328625914854
cseguro_auto	0.00010562609197877	0.00224571825528651	0.000309246469436141
Master_mpagosdolares	9.98309467959753e-05	0.000368068833364698	0.000618492938872281
Visa_madelantopesos	9.66309239061609e-05	0.000164452663888727	0.000206164312957427
ccajeros_propios_descuentos	9.59897674452341e-05	0.00139734927129233	0.000206164312957427
minversion1_pesos	8.54041770728895e-05	0.000798336466113255	0.000103082156478714
mcheques_depositados	7.77491555548662e-05	0.00153490488632526	0.000206164312957427
cseguro_vivienda	7.13422092317674e-05	0.000315817434172203	0.000206164312957427
ccheques_depositados	6.50490724581186e-05	0.00154489235660803	0.000206164312957427
Visa_cadelantosefectivo	6.43142032736623e-05	2.09766928506682e-05	0.000103082156478714
Visa_madelantodolares	5.47800713702282e-05	0.000493783736387364	0.000412328625914854
ctarjeta_visa_descuentos	4.57047653345055e-05	0.00108128139904884	0.000515410782393568
cforex_sell	1.84045050074782e-05	0.000135972846422419	0.000206164312957427
cseguro_vida	8.76089302478946e-06	9.45403719093513e-05	0.000103082156478714
Master_delinquency	5.97985913194539e-09	1.92636964430922e-05	0.000103082156478714
Master_cadelantosefectivo	1.49110156694304e-11	0.000101131901945521	0.000309246469436141
mcajeros_propios_descuentos	8.43366532740639e-12	0.000231324637682727	0.000206164312957427
mforex_sell	4.2283855028516e-13	4.15977636401146e-05	0.000103082156478714
cforex	5.20601123833629e-14	4.16578687772225e-05	0.000103082156478714
