Feature	Gain	Cover	Frequency
Visa_mpagosdolares	0.000242480934314219	0.00123588068340398	0.00126769490809212
internet	0.00023688611859942	0.000483819969687326	0.00042256496936404
cmobile_app_trx	0.000221375504996014	0.000142913941726448	0.00042256496936404
Master_mpagosdolares	0.000213571724198856	0.000162218407991208	0.00021128248468202
tcallcenter	0.00016681585974892	0.000658616250720433	0.00063384745404606
Master_mconsumototal	0.000149293486057564	0.000750495615293518	0.0010564124234101
ctarjeta_master_debitos_automaticos	0.000114430917703147	0.000533046834376271	0.00063384745404606
catm_trx	0.000113837819293861	0.00049399073086871	0.00042256496936404
cseguro_vida	0.000113500321930257	0.000585874852579859	0.00063384745404606
Master_mconsumosdolares	9.58776157090076e-05	0.000126206872844773	0.00021128248468202
ccajas_trx	8.77738911046796e-05	0.00067694550368202	0.00063384745404606
ctarjeta_master_trx	7.20164787678544e-05	0.000451105131219422	0.00021128248468202
Master_mpagado	6.68207793923901e-05	5.61675291246977e-05	0.00021128248468202
cseguro_vivienda	6.32110466076711e-05	0.000153022860112997	0.00021128248468202
matm_other	6.21408643085601e-05	0.000287126582144438	0.00042256496936404
Master_delinquency	4.73836095462405e-05	7.93871200163425e-05	0.00021128248468202
Master_msaldodolares	3.55526833062732e-05	0.000275048208599286	0.00021128248468202
mttarjeta_master_debitos_automaticos	2.8999842784502e-05	0.00015142921886147	0.00021128248468202
mforex_sell	2.25088709339011e-05	0.000213086485312322	0.00021128248468202
ctarjeta_visa_descuentos	2.10474276382611e-05	0.000297335400430336	0.00021128248468202
