Feature	Gain	Cover	Frequency
mdescubierto_preacordado_delta1	0.00699213232590744	0.0103575455035054	0.00497835497835498
mpayroll_rank	0.00659391180447498	0.00890162194743002	0.00800865800865801
mcomisiones_mantenimiento_tend6	0.00616885462213048	0.0146553615911738	0.0162337662337662
mdescubierto_preacordado_rank	0.00596960963638572	0.002598882973835	0.00562770562770563
mtarjeta_visa_debitos_automaticos_delta2	0.00586168397653131	0.0094357121633586	0.0106060606060606
cprestamos_personales_delta2	0.00559410713863151	0.00334143924594817	0.00346320346320346
mv_mpagominimo_avg6	0.00551531977598664	0.0142566000932218	0.0138528138528139
Master_fechaalta_lag2	0.00542130661141044	0.007253091987715	0.0123376623376623
mprestamos_personales	0.00531738761692363	0.0149019736340652	0.0116883116883117
mcuentas_saldo_min3	0.0052380903777403	0.0170928379042979	0.0140692640692641
tcallcenter_tend6	0.00522752226708355	0.0202151259712945	0.00822510822510823
mcuenta_corriente_tend6	0.00505457349167522	0.00778221226464897	0.0168831168831169
mcaja_ahorro	0.00494301256075276	0.00537741774727587	0.00562770562770563
mv_status01_tend6	0.00467963545705909	0.00860308602923693	0.00735930735930736
mcuentas_saldo_avg6	0.00454651506661759	0.00764275868713329	0.0121212121212121
ccaja_ahorro_rank	0.00447194531186536	0.0129965142096528	0.00995670995670996
cliente_edad_rank	0.0044051773352139	0.0154253653690656	0.0214285714285714
Visa_fechaalta_tend6	0.00439868965019168	0.00406010901681057	0.00692640692640693
mdescubierto_preacordado	0.00438370851612152	0.00293822385585721	0.00367965367965368
mrentabilidad_avg6	0.00412751372378954	0.00755989098314725	0.0116883116883117
mcaja_ahorro_dolares_delta2	0.00394483697095692	0.00810889242218187	0.00865800865800866
mv_mpagominimo_lag2	0.00389796775284028	0.00477070202162825	0.00497835497835498
mv_fultimo_cierre	0.00386257233038958	0.0047233972578267	0.0106060606060606
mv_fechaalta_lag2	0.0037986973553598	0.0112296457067728	0.0168831168831169
cpayroll_trx_rank	0.00378584670091152	0.00543994097188903	0.0038961038961039
mv_fultimo_cierre_tend6	0.00375772212005429	0.00992538086910239	0.0123376623376623
mv_mpagominimo_rank	0.00370366212041043	0.0104924748827709	0.00930735930735931
mcaja_ahorro_dolares_delta1	0.00351469700081742	0.0110955403151296	0.00757575757575758
mv_mpagominimo_tend3	0.00346003526119097	0.0125308522286098	0.0123376623376623
mactivos_margen_tend6	0.00343242869679504	0.00841230055387513	0.0138528138528139
mcuenta_corriente_delta2	0.00327086311720666	0.00826402637165917	0.012987012987013
mprestamos_personales_min3	0.00322263922534063	0.00256930027146181	0.00411255411255411
cliente_edad_lag2	0.00318417070005306	0.00920423772925103	0.0153679653679654
chomebanking_trx_avg6	0.00314621196454527	0.00713440191399445	0.0142857142857143
ctarjeta_visa_trx_tend6	0.00312416943272053	0.0133727643938874	0.00887445887445888
Visa_fultimo_cierre_avg6	0.003106440843103	0.0067382220564426	0.0108225108225108
Visa_mpagominimo_tend3	0.00304807632716222	0.00598253963338455	0.00844155844155844
mcaja_ahorro_rank	0.00296404486435775	0.00263114574516383	0.0012987012987013
mcomisiones_lag2	0.0029541712177178	0.00462962296682364	0.0116883116883117
mv_status06_delta2	0.00294489171128031	0.00190415313686783	0.00216450216450216
ctrx_quarter_tend6	0.00294303616290472	0.0106505694225872	0.00887445887445888
ccaja_ahorro	0.00293358634778771	0.0130994571206062	0.00584415584415585
mcuentas_saldo_tend6	0.00283092444313092	0.00256391693253385	0.00411255411255411
mtransferencias_recibidas_rank	0.00276246403420931	0.0118020183032638	0.00692640692640693
mpasivos_margen_tend6	0.00275755503243753	0.00604630376085886	0.0121212121212121
chomebanking_trx_delta2	0.00274126536204206	0.0103950074117511	0.00930735930735931
chomebanking_trx_delta1	0.00262587257608732	0.00781249310670551	0.00952380952380953
mv_status04_rank	0.00262065998052164	0.00419612392243168	0.00887445887445888
mpayroll_sobre_edad_lag2	0.0025572565137057	0.0117745651729962	0.00692640692640693
mcuentas_saldo_delta1	0.00252640787275751	0.0132293328966049	0.00735930735930736
mprestamos_personales_delta2	0.002499790200538	0.0117962609358247	0.0051948051948052
mcomisiones_mantenimiento_rank	0.0024584844860445	0.007443537181499	0.00974025974025974
cproductos_tend3	0.00231123127247013	0.00937362061826768	0.00432900432900433
mactivos_margen_rank	0.00217978454363951	0.0107656099060799	0.00909090909090909
Visa_fechaalta_tend3	0.00217037581435272	0.00579567653596177	0.0038961038961039
Master_fechaalta	0.00216367956427304	0.00900180464046107	0.0119047619047619
Master_Fvencimiento_tend6	0.00202522898947509	0.00530957797454032	0.00995670995670996
Master_mfinanciacion_limite	0.00195207872140092	0.00728545037535494	0.00995670995670996
cliente_edad	0.0018637484795668	0.00717393925864018	0.00865800865800866
internet_rank	0.00185765275484824	0.00864303044626601	0.00346320346320346
ctrx_quarter_delta1	0.00184144239447627	0.00712940807092206	0.00670995670995671
mcomisiones_mantenimiento	0.00175391224534647	0.0133879230945045	0.00844155844155844
cproductos_tend6	0.00175198553806488	0.0152245507269535	0.00541125541125541
chomebanking_trx_tend6	0.00162109857061186	0.00353029833386546	0.00670995670995671
mcuenta_corriente	0.0015064568069344	0.00493116376820572	0.00367965367965368
Visa_mfinanciacion_limite	0.00150410095346133	0.0028102034581308	0.0051948051948052
mcuenta_corriente_avg6	0.00150365971842792	0.00443950961788409	0.00606060606060606
Master_Fvencimiento_lag1	0.00140786082801864	0.00260256560793512	0.00779220779220779
mrentabilidad_annual_min3	0.00135057922127262	0.00357338613712243	0.00281385281385281
mv_mpagominimo_tend6	0.0013182767274155	0.00621522614484772	0.00541125541125541
mrentabilidad_annual_tend6	0.00127573492848681	0.00377260342439005	0.00541125541125541
